Data,Turno,PEvento,FreqPEvento,DuracaoPEvento,SEvento,FreqSEvento,DuracaoSEvento,Somatoral,Dds,Maquina,Meta,Dds2,ID,IE,IQ,OEE
2025-04-27,2,FIM DE SEMANA,1,22080.0,Parada planejada,0,0.0,22080.0,1.0,Maquina Theta,69.0,domingo,,,,
2025-04-27,3,OPERANDO,15,9704.0,MANUTENÇÃO CORRETIVA,2,7056.0,30840.0,1.0,Maquina Theta,69.0,domingo,33.28,147.83,100.0,49.2
2025-04-27,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Iota,68.0,domingo,,,,
2025-04-27,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Iota,68.0,domingo,,,,
2025-04-27,3,FIM DE SEMANA,2,25455.0,OPERANDO,2,4238.0,30840.0,1.0,Maquina Iota,68.0,domingo,78.7,90.78,100.0,71.44
2025-04-27,1,FIM DE SEMANA,1,33480.0,APONTANDO,0,0.0,33480.0,1.0,Maquina Kappa,65.0,domingo,,,,
2025-04-27,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Kappa,65.0,domingo,,,,
2025-04-27,3,FIM DE SEMANA,1,30840.0,,,,30840.0,1.0,Maquina Kappa,65.0,domingo,,,,
2025-04-27,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Lambda,55.0,domingo,,,,
2025-04-27,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Lambda,55.0,domingo,,,,
2025-04-27,3,FIM DE SEMANA,1,30840.0,,,,30840.0,1.0,Maquina Lambda,55.0,domingo,,,,
2025-04-27,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Sigma,60.0,domingo,,,,
2025-04-27,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Sigma,60.0,domingo,,,,
2025-04-27,3,FIM DE SEMANA,1,30840.0,,,,30840.0,1.0,Maquina Sigma,60.0,domingo,,,,
2025-04-27,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Omega,65.0,domingo,,,,
2025-04-27,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Omega,65.0,domingo,,,,
2025-04-27,3,FIM DE SEMANA,1,30840.0,,,,30840.0,1.0,Maquina Omega,65.0,domingo,,,,
2025-04-28,1,REUNIÃO/TREINAMENTO,8,13781.0,OPERANDO,11,10522.0,33480.0,2.0,Maquina Alpha,65.0,segunda-feira,33.21,138.91,100.0,46.13
2025-04-28,2,OPERANDO,28,10280.0,ProblemasProcesso,16,6826.0,32760.0,2.0,Maquina Alpha,65.0,segunda-feira,33.2,81.39,100.0,27.02
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,AGUARDANDO MANUTENÇÃO,0,0.0,20160.0,2.0,Maquina Alpha,65.0,segunda-feira,,,,
2025-04-28,1,OPERANDO,35,16304.0,ProblemasProcesso,16,2672.0,30600.0,2.0,Maquina Beta,65.0,segunda-feira,57.29,79.95,100.0,45.8
2025-04-28,2,OPERANDO,24,16805.0,REFEIÇÃO,1,2810.0,30600.0,2.0,Maquina Beta,65.0,segunda-feira,58.35,106.27,100.0,62.01
2025-04-28,3,OPERANDO,23,15821.0,ProblemasProcesso,13,2551.0,25200.0,2.0,Maquina Beta,65.0,segunda-feira,67.34,113.77,100.0,76.61
2025-04-28,1,OPERANDO,14,15850.0,MANUTENÇÃO CORRETIVA,1,4765.0,33480.0,2.0,Maquina Gamma,67.0,segunda-feira,50.57,98.31,100.0,49.72
2025-04-28,2,OPERANDO,20,13088.0,PREPARAÇÃO,7,5281.0,32760.0,2.0,Maquina Gamma,67.0,segunda-feira,42.45,92.57,100.0,39.3
2025-04-28,3,OPERANDO,7,10444.0,TURNO NÃO PLANEJADO,4,8061.0,20160.0,2.0,Maquina Gamma,67.0,segunda-feira,86.32,79.93,100.0,69.0
2025-04-28,1,OPERANDO,19,21429.0,ProblemasProcesso,7,3641.0,33480.0,2.0,Maquina Delta,65.0,segunda-feira,67.64,64.46,100.0,43.6
2025-04-28,2,OPERANDO,15,16394.0,PREPARAÇÃO,4,3549.0,32760.0,2.0,Maquina Delta,65.0,segunda-feira,52.95,90.39,100.0,47.86
2025-04-28,3,OPERANDO,13,9775.0,REFEIÇÃO,1,1768.0,20160.0,2.0,Maquina Delta,65.0,segunda-feira,53.15,88.69,100.0,47.14
2025-04-28,1,OPERANDO,25,18598.0,ProblemasProcesso,7,4311.0,33480.0,2.0,Maquina Epsilon,63.0,segunda-feira,58.71,94.4,100.0,55.42
2025-04-28,2,OPERANDO,15,8346.0,Oportunidadesdemelhoria,3,6264.0,32760.0,2.0,Maquina Epsilon,63.0,segunda-feira,26.96,101.34,100.0,27.32
2025-04-28,3,OPERANDO,10,6605.0,CARGA E DESGARGA DE MATERIAIS,2,3320.0,20160.0,2.0,Maquina Epsilon,63.0,segunda-feira,35.31,68.3,100.0,24.12
2025-04-28,1,OPERANDO,21,18342.0,ProblemasProcesso,13,3252.0,30600.0,2.0,Maquina Zeta,68.0,segunda-feira,65.64,101.82,100.0,66.83
2025-04-28,2,OPERANDO,22,17620.0,REFEIÇÃO,1,2858.0,30600.0,2.0,Maquina Zeta,68.0,segunda-feira,62.16,109.8,100.0,68.25
2025-04-28,3,OPERANDO,28,13887.0,ProblemasProcesso,24,1695.0,25200.0,2.0,Maquina Zeta,68.0,segunda-feira,59.16,106.94,100.0,63.27
2025-04-28,1,OPERANDO,14,15718.0,MANUTENÇÃO CORRETIVA,2,6176.0,33480.0,2.0,Maquina Eta,68.0,segunda-feira,49.61,108.02,100.0,53.59
2025-04-28,2,OPERANDO,19,15199.0,PREPARAÇÃO,5,5121.0,32760.0,2.0,Maquina Eta,68.0,segunda-feira,49.08,94.24,100.0,46.25
2025-04-28,3,OPERANDO,10,12373.0,REFEIÇÃO,1,1667.0,20160.0,2.0,Maquina Eta,68.0,segunda-feira,66.91,106.07,100.0,70.97
2025-04-28,1,OPERANDO,9,8587.0,Oportunidadesdemelhoria,1,5030.0,33480.0,2.0,Maquina Theta,69.0,segunda-feira,27.11,111.15,103.21,31.1
2025-04-28,2,OPERANDO,27,19038.0,ProblemasProcesso,10,1961.0,32760.0,2.0,Maquina Theta,69.0,segunda-feira,61.47,99.33,100.0,61.06
2025-04-28,3,Parada planejada,1,20160.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,20160.0,2.0,Maquina Theta,69.0,segunda-feira,,,,
2025-04-28,1,OPERANDO,15,19608.0,REFEIÇÃO,1,1847.0,33480.0,2.0,Maquina Iota,68.0,segunda-feira,61.89,104.51,100.0,64.68
2025-04-28,2,PRODUÇÃO SEM ORDEM,17,10823.0,PREPARAÇÃO,4,6046.0,32760.0,2.0,Maquina Iota,68.0,segunda-feira,34.96,,,
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,Oportunidadesdemelhoria,0,0.0,20160.0,2.0,Maquina Iota,68.0,segunda-feira,,,,
2025-04-28,1,MANUTENÇÃO PREVENTIVA,1,31242.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,1,871.0,33480.0,2.0,Maquina Kappa,65.0,segunda-feira,0.0,,,
2025-04-28,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,2.0,Maquina Kappa,65.0,segunda-feira,,,,
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,2.0,Maquina Kappa,65.0,segunda-feira,,,,
2025-04-28,1,Parada planejada,3,20429.0,OPERANDO,6,3704.0,33480.0,2.0,Maquina Lambda,55.0,segunda-feira,32.92,68.36,100.0,22.5
2025-04-28,2,Parada planejada,2,22905.0,OPERANDO,9,5353.0,32760.0,2.0,Maquina Lambda,55.0,segunda-feira,66.64,50.45,100.0,33.62
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,2.0,Maquina Lambda,55.0,segunda-feira,,,,
2025-04-28,1,Parada planejada,2,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,2.0,Maquina Sigma,60.0,segunda-feira,,,,
2025-04-28,2,Parada planejada,1,32760.0,,,,32760.0,2.0,Maquina Sigma,60.0,segunda-feira,,,,
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,2.0,Maquina Sigma,60.0,segunda-feira,,,,
2025-04-28,1,OPERANDO,21,12562.0,Parada planejada,2,8374.0,33480.0,2.0,Maquina Omega,65.0,segunda-feira,53.93,99.52,100.0,53.67
2025-04-28,2,OPERANDO,20,13009.0,Oportunidadesdemelhoria,1,2955.0,32760.0,2.0,Maquina Omega,65.0,segunda-feira,42.02,94.12,100.0,39.55
2025-04-28,3,TURNO NÃO PLANEJADO,1,20160.0,ProblemasProcesso,0,0.0,20160.0,2.0,Maquina Omega,65.0,segunda-feira,,,,
2025-04-29,1,OPERANDO,16,11283.0,Parada planejada,1,6399.0,33480.0,3.0,Maquina Alpha,65.0,terca-feira,45.11,90.18,100.0,40.68
2025-04-29,2,OPERANDO,15,12288.0,REUNIÃO/TREINAMENTO,1,4602.0,32760.0,3.0,Maquina Alpha,65.0,terca-feira,39.56,81.09,100.0,32.08
2025-04-29,3,OPERANDO,8,8127.0,ProblemasProcesso,10,2429.0,20160.0,3.0,Maquina Alpha,65.0,terca-feira,48.92,104.56,100.0,51.15
2025-04-29,1,MANUTENÇÃO CORRETIVA,4,10269.0,OPERANDO,8,7284.0,30600.0,3.0,Maquina Beta,65.0,terca-feira,25.42,117.93,100.0,29.98
2025-04-29,2,OPERANDO,22,15424.0,REUNIÃO/TREINAMENTO,1,4721.0,30600.0,3.0,Maquina Beta,65.0,terca-feira,53.29,120.58,100.0,64.26
2025-04-29,3,OPERANDO,20,17349.0,REFEIÇÃO,1,1559.0,25200.0,3.0,Maquina Beta,65.0,terca-feira,73.39,116.38,100.0,85.41
2025-04-29,1,OPERANDO,13,18508.0,ProblemasManutencao,2,4424.0,33480.0,3.0,Maquina Gamma,67.0,terca-feira,58.42,99.1,100.0,57.89
2025-04-29,2,OPERANDO,32,17389.0,REUNIÃO/TREINAMENTO,1,4892.0,32760.0,3.0,Maquina Gamma,67.0,terca-feira,56.08,119.45,100.42,67.27
2025-04-29,3,TURNO NÃO PLANEJADO,1,20160.0,APONTANDO,0,0.0,20160.0,3.0,Maquina Gamma,67.0,terca-feira,,,,
2025-04-29,1,OPERANDO,16,15536.0,Oportunidadesdemelhoria,3,7727.0,33480.0,3.0,Maquina Delta,65.0,terca-feira,49.03,99.47,100.0,48.77
2025-04-29,2,OPERANDO,10,10755.0,Oportunidadesdemelhoria,2,4990.0,32760.0,3.0,Maquina Delta,65.0,terca-feira,35.57,83.82,100.0,29.81
2025-04-29,3,OPERANDO,13,12155.0,REFEIÇÃO,1,1691.0,20160.0,3.0,Maquina Delta,65.0,terca-feira,65.81,102.82,100.0,67.67
2025-04-29,1,OPERANDO,16,17034.0,ProblemasProcesso,7,2564.0,33480.0,3.0,Maquina Epsilon,63.0,terca-feira,53.77,107.18,100.0,57.63
2025-04-29,2,Oportunidadesdemelhoria,1,9522.0,OPERANDO,12,7403.0,32760.0,3.0,Maquina Epsilon,63.0,terca-feira,23.91,101.6,100.0,24.29
2025-04-29,3,OPERANDO,11,5919.0,INSPECIONAR/MEDIR AMOSTRA,1,3136.0,20160.0,3.0,Maquina Epsilon,63.0,terca-feira,32.24,97.32,100.0,31.38
2025-04-29,1,OPERANDO,11,9800.0,ProblemasManutencao,1,4648.0,30600.0,3.0,Maquina Zeta,68.0,terca-feira,34.92,106.22,100.0,37.09
2025-04-29,2,OPERANDO,17,18180.0,REUNIÃO/TREINAMENTO,1,4538.0,30600.0,3.0,Maquina Zeta,68.0,terca-feira,62.99,147.27,100.0,92.77
2025-04-29,3,OPERANDO,15,18995.0,REFEIÇÃO,1,1601.0,25200.0,3.0,Maquina Zeta,68.0,terca-feira,80.49,172.74,100.0,139.04
2025-04-29,1,OPERANDO,20,22806.0,Oportunidadesdemelhoria,2,2940.0,33480.0,3.0,Maquina Eta,68.0,terca-feira,71.99,104.82,100.0,75.46
2025-04-29,2,Oportunidadesdemelhoria,3,13817.0,REUNIÃO/TREINAMENTO,1,4789.0,32760.0,3.0,Maquina Eta,68.0,terca-feira,15.68,81.66,100.0,12.8
2025-04-29,3,Parada planejada,1,20160.0,Oportunidadesdemelhoria,0,0.0,20160.0,3.0,Maquina Eta,68.0,terca-feira,,,,
2025-04-29,1,OPERANDO,20,10626.0,Oportunidadesdemelhoria,3,6586.0,33480.0,3.0,Maquina Theta,69.0,terca-feira,33.98,108.48,100.0,36.86
2025-04-29,2,OPERANDO,23,13406.0,REUNIÃO/TREINAMENTO,1,4634.0,32760.0,3.0,Maquina Theta,69.0,terca-feira,43.3,99.03,100.0,42.88
2025-04-29,3,OPERANDO,6,9517.0,MANUTENÇÃO CORRETIVA,1,2306.0,20160.0,3.0,Maquina Theta,69.0,terca-feira,51.42,115.86,100.0,59.58
2025-04-29,1,OPERANDO,6,10980.0,PRODUÇÃO SEM ORDEM,10,8089.0,33480.0,3.0,Maquina Iota,68.0,terca-feira,60.19,86.21,100.0,51.89
2025-04-29,2,OPERANDO,9,11475.0,REUNIÃO/TREINAMENTO,1,4643.0,32760.0,3.0,Maquina Iota,68.0,terca-feira,37.36,126.36,100.0,47.21
2025-04-29,3,TURNO NÃO PLANEJADO,2,20160.0,ProblemasProcesso,0,0.0,20160.0,3.0,Maquina Iota,68.0,terca-feira,,,,
2025-04-29,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,3.0,Maquina Kappa,65.0,terca-feira,,,,
2025-04-29,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,3.0,Maquina Kappa,65.0,terca-feira,,,,
2025-04-29,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,3.0,Maquina Kappa,65.0,terca-feira,,,,
2025-04-29,1,Parada planejada,4,11404.0,OPERANDO,20,11333.0,33480.0,3.0,Maquina Lambda,55.0,terca-feira,55.92,117.23,100.0,65.56
2025-04-29,2,Parada planejada,1,32760.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,32760.0,3.0,Maquina Lambda,55.0,terca-feira,,,,
2025-04-29,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,3.0,Maquina Lambda,55.0,terca-feira,,,,
2025-04-29,1,Parada planejada,1,33480.0,,,,33480.0,3.0,Maquina Sigma,60.0,terca-feira,,,,
2025-04-29,2,Parada planejada,1,32760.0,,,,32760.0,3.0,Maquina Sigma,60.0,terca-feira,,,,
2025-04-29,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,3.0,Maquina Sigma,60.0,terca-feira,,,,
2025-04-29,1,OPERANDO,24,21560.0,ProblemasProcesso,16,3829.0,33480.0,3.0,Maquina Omega,65.0,terca-feira,68.06,113.05,100.0,76.94
2025-04-29,2,ProblemasProcesso,2,15435.0,OPERANDO,4,5877.0,32760.0,3.0,Maquina Omega,65.0,terca-feira,18.98,114.25,100.0,21.68
2025-04-29,3,TURNO NÃO PLANEJADO,1,20160.0,LIMPEZA DO POSTO DE TRABALHO,0,0.0,20160.0,3.0,Maquina Omega,65.0,terca-feira,,,,
2025-04-30,1,OPERANDO,15,13690.0,REUNIÃO/TREINAMENTO,1,5146.0,33480.0,4.0,Maquina Alpha,65.0,quarta-feira,43.58,95.44,100.0,41.59
2025-04-30,2,OPERANDO,14,20434.0,REFEIÇÃO,1,2537.0,32760.0,4.0,Maquina Alpha,65.0,quarta-feira,66.0,109.39,100.0,72.2
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,APONTANDO,0,0.0,20160.0,4.0,Maquina Alpha,65.0,quarta-feira,,,,
2025-04-30,1,OPERANDO,19,12247.0,Parada planejada,2,10751.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,69.1,113.68,100.0,78.55
2025-04-30,2,Parada planejada,1,12275.0,OPERANDO,12,10225.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,61.88,116.62,100.0,72.16
2025-04-30,3,Parada planejada,1,20029.0,OPERANDO,5,1532.0,25200.0,4.0,Maquina Beta,65.0,quarta-feira,38.49,91.57,100.0,35.25
2025-04-30,1,OPERANDO,14,9184.0,PREPARAÇÃO,5,5605.0,33480.0,4.0,Maquina Gamma,67.0,quarta-feira,28.99,95.79,100.0,27.77
2025-04-30,2,OPERANDO,21,20872.0,ProblemasManutencao,3,2740.0,32760.0,4.0,Maquina Gamma,67.0,quarta-feira,67.42,98.65,100.5,66.84
2025-04-30,3,TURNO NÃO PLANEJADO,2,18497.0,OPERANDO,1,1589.0,20160.0,4.0,Maquina Gamma,67.0,quarta-feira,95.55,115.27,100.0,110.14
2025-04-30,1,OPERANDO,9,13664.0,Oportunidadesdemelhoria,2,6958.0,33480.0,4.0,Maquina Delta,65.0,quarta-feira,55.24,107.37,100.0,59.31
2025-04-30,2,OPERANDO,15,18161.0,PREPARAÇÃO,4,2612.0,32760.0,4.0,Maquina Delta,65.0,quarta-feira,58.66,102.44,100.0,60.09
2025-04-30,3,Parada planejada,1,20160.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,20160.0,4.0,Maquina Delta,65.0,quarta-feira,,,,
2025-04-30,1,OPERANDO,15,15902.0,REUNIÃO/TREINAMENTO,1,4835.0,33480.0,4.0,Maquina Epsilon,63.0,quarta-feira,50.2,115.33,100.0,57.9
2025-04-30,2,OPERANDO,19,19332.0,ProblemasProcesso,12,3984.0,32760.0,4.0,Maquina Epsilon,63.0,quarta-feira,62.44,130.39,100.0,81.42
2025-04-30,3,Parada planejada,1,20160.0,APONTANDO,0,0.0,20160.0,4.0,Maquina Epsilon,63.0,quarta-feira,,,,
2025-04-30,1,OPERANDO,19,15462.0,REUNIÃO/TREINAMENTO,1,3706.0,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,53.69,145.85,100.0,78.31
2025-04-30,2,OPERANDO,16,14593.0,ProblemasManutencao,1,4703.0,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,50.67,107.11,100.0,54.27
2025-04-30,3,OPERANDO,22,14094.0,REFEIÇÃO,1,1853.0,25200.0,4.0,Maquina Zeta,68.0,quarta-feira,60.23,95.2,100.0,57.34
2025-04-30,1,OPERANDO,10,9611.0,REUNIÃO/TREINAMENTO,1,5208.0,33480.0,4.0,Maquina Eta,68.0,quarta-feira,30.98,96.73,100.0,29.97
2025-04-30,2,OPERANDO,29,11735.0,ProblemasManutencao,2,1923.0,32760.0,4.0,Maquina Eta,68.0,quarta-feira,38.37,53.14,100.0,20.39
2025-04-30,3,Parada planejada,1,12049.0,OPERANDO,6,3925.0,20160.0,4.0,Maquina Eta,68.0,quarta-feira,62.19,102.17,100.0,63.54
2025-04-30,1,MANUTENÇÃO CORRETIVA,3,13432.0,REUNIÃO/TREINAMENTO,1,6004.0,33480.0,4.0,Maquina Theta,69.0,quarta-feira,12.57,115.75,100.0,14.55
2025-04-30,2,OPERANDO,23,19813.0,ProblemasProcesso,11,2458.0,32760.0,4.0,Maquina Theta,69.0,quarta-feira,63.91,111.04,100.0,70.97
2025-04-30,3,Parada planejada,2,8464.0,OPERANDO,7,8115.0,20160.0,4.0,Maquina Theta,69.0,quarta-feira,69.38,113.91,100.0,79.03
2025-04-30,1,OPERANDO,12,11652.0,REUNIÃO/TREINAMENTO,1,4949.0,33480.0,4.0,Maquina Iota,68.0,quarta-feira,37.12,97.13,100.0,36.05
2025-04-30,2,OPERANDO,14,21934.0,Oportunidadesdemelhoria,8,3499.0,32760.0,4.0,Maquina Iota,68.0,quarta-feira,71.2,109.1,100.0,77.68
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,APONTANDO,0,0.0,20160.0,4.0,Maquina Iota,68.0,quarta-feira,,,,
2025-04-30,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,4.0,Maquina Kappa,65.0,quarta-feira,,,,
2025-04-30,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,4.0,Maquina Kappa,65.0,quarta-feira,,,,
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,4.0,Maquina Kappa,65.0,quarta-feira,,,,
2025-04-30,1,Parada planejada,1,33480.0,,,,33480.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-04-30,2,Parada planejada,1,32760.0,,,,32760.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-04-30,1,Parada planejada,1,33480.0,,,,33480.0,4.0,Maquina Sigma,60.0,quarta-feira,,,,
2025-04-30,2,Parada planejada,1,32760.0,,,,32760.0,4.0,Maquina Sigma,60.0,quarta-feira,,,,
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,4.0,Maquina Sigma,60.0,quarta-feira,,,,
2025-04-30,1,ProblemasProcesso,3,12735.0,REUNIÃO/TREINAMENTO,1,5086.0,33480.0,4.0,Maquina Omega,65.0,quarta-feira,13.37,108.21,100.0,14.47
2025-04-30,2,OPERANDO,22,24080.0,REFEIÇÃO,1,2394.0,32760.0,4.0,Maquina Omega,65.0,quarta-feira,77.78,110.45,100.0,85.91
2025-04-30,3,TURNO NÃO PLANEJADO,1,20160.0,LIMPEZA DO POSTO DE TRABALHO,0,0.0,20160.0,4.0,Maquina Omega,65.0,quarta-feira,,,,
2025-05-01,1,Parada planejada,1,31825.0,OPERANDO,1,1251.0,33480.0,5.0,Maquina Alpha,65.0,quinta-feira,75.59,,,
2025-05-01,2,OPERANDO,18,17370.0,Parada planejada,1,5602.0,32760.0,5.0,Maquina Alpha,65.0,quinta-feira,68.5,107.36,100.0,73.54
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,Parada planejada,0,0.0,20160.0,5.0,Maquina Alpha,65.0,quinta-feira,,,,
2025-05-01,1,Parada planejada,1,30600.0,,,,30600.0,5.0,Maquina Beta,65.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,1,30600.0,,,,30600.0,5.0,Maquina Beta,65.0,quinta-feira,,,,
2025-05-01,3,OPERANDO,24,12041.0,REFEIÇÃO,1,2396.0,25200.0,5.0,Maquina Beta,65.0,quinta-feira,52.49,108.09,100.0,56.74
2025-05-01,1,Parada planejada,1,33480.0,APONTANDO,0,0.0,33480.0,5.0,Maquina Gamma,67.0,quinta-feira,,,,
2025-05-01,2,OPERANDO,11,12273.0,Parada planejada,2,6723.0,32760.0,5.0,Maquina Gamma,67.0,quinta-feira,51.37,88.78,100.0,45.61
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,Parada planejada,0,0.0,20160.0,5.0,Maquina Gamma,67.0,quinta-feira,,,,
2025-05-01,1,Parada planejada,1,32126.0,ProblemasProcesso,1,933.0,33480.0,5.0,Maquina Delta,65.0,quinta-feira,30.43,,,
2025-05-01,2,OPERANDO,16,15242.0,Parada planejada,1,11345.0,32760.0,5.0,Maquina Delta,65.0,quinta-feira,77.71,109.11,100.0,84.79
2025-05-01,3,OPERANDO,12,9393.0,Parada planejada,1,4606.0,20160.0,5.0,Maquina Delta,65.0,quinta-feira,68.22,94.36,100.0,64.37
2025-05-01,1,OPERANDO,11,20163.0,Parada planejada,3,6403.0,33480.0,5.0,Maquina Epsilon,63.0,quinta-feira,79.77,99.92,100.0,79.71
2025-05-01,2,Parada planejada,1,32760.0,ProblemasProcesso,0,0.0,32760.0,5.0,Maquina Epsilon,63.0,quinta-feira,,,,
2025-05-01,3,OPERANDO,13,8507.0,PREPARAÇÃO,2,1621.0,20160.0,5.0,Maquina Epsilon,63.0,quinta-feira,46.98,98.75,100.0,46.39
2025-05-01,1,OPERANDO,17,21661.0,REFEIÇÃO,1,3197.0,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,76.27,109.79,100.7,84.32
2025-05-01,2,Parada planejada,2,27558.0,OPERANDO,3,2642.0,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,86.85,114.95,100.0,99.83
2025-05-01,3,OPERANDO,15,16903.0,Oportunidadesdemelhoria,2,2297.0,25200.0,5.0,Maquina Zeta,68.0,quinta-feira,72.09,108.29,100.0,78.07
2025-05-01,1,Parada planejada,1,33480.0,Parada planejada,0,0.0,33480.0,5.0,Maquina Eta,68.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,1,32668.0,PARADA NÃO JUSTIFICADA,1,92.0,32760.0,5.0,Maquina Eta,68.0,quinta-feira,0.0,,,
2025-05-01,3,OPERANDO,12,13222.0,REFEIÇÃO,1,1617.0,20160.0,5.0,Maquina Eta,68.0,quinta-feira,71.3,108.32,100.0,77.23
2025-05-01,1,Parada planejada,6,28519.0,OPERANDO,7,3780.0,33480.0,5.0,Maquina Theta,69.0,quinta-feira,76.19,96.81,100.0,73.76
2025-05-01,2,Parada planejada,1,32760.0,OPERANDO,0,0.0,32760.0,5.0,Maquina Theta,69.0,quinta-feira,,,,
2025-05-01,3,OPERANDO,11,6662.0,MANUTENÇÃO CORRETIVA,1,2610.0,20160.0,5.0,Maquina Theta,69.0,quinta-feira,36.57,100.67,100.0,36.82
2025-05-01,1,Parada planejada,1,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,5.0,Maquina Iota,68.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,2,31427.0,PARADA NÃO JUSTIFICADA,4,678.0,32760.0,5.0,Maquina Iota,68.0,quinta-feira,48.76,76.43,100.0,37.27
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Iota,68.0,quinta-feira,,,,
2025-05-01,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,5.0,Maquina Kappa,65.0,quinta-feira,,,,
2025-05-01,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,5.0,Maquina Kappa,65.0,quinta-feira,,,,
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Kappa,65.0,quinta-feira,,,,
2025-05-01,1,Parada planejada,1,33480.0,,,,33480.0,5.0,Maquina Lambda,55.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,1,32760.0,,,,32760.0,5.0,Maquina Lambda,55.0,quinta-feira,,,,
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Lambda,55.0,quinta-feira,,,,
2025-05-01,1,Parada planejada,1,33480.0,,,,33480.0,5.0,Maquina Sigma,60.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,1,32760.0,,,,32760.0,5.0,Maquina Sigma,60.0,quinta-feira,,,,
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Sigma,60.0,quinta-feira,,,,
2025-05-01,1,Parada planejada,1,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,5.0,Maquina Omega,65.0,quinta-feira,,,,
2025-05-01,2,Parada planejada,1,32760.0,PARADA NÃO JUSTIFICADA,0,0.0,32760.0,5.0,Maquina Omega,65.0,quinta-feira,,,,
2025-05-01,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Omega,65.0,quinta-feira,,,,
2025-05-02,1,OPERANDO,19,16823.0,TESTE/MELHORIA DE PROCESSO/EQUIPAMENTO,1,5286.0,33480.0,6.0,Maquina Alpha,65.0,sexta-feira,53.26,100.32,100.0,53.43
2025-05-02,2,TESTE/MELHORIA DE PROCESSO/EQUIPAMENTO,1,23432.0,OPERANDO,5,4615.0,32760.0,6.0,Maquina Alpha,65.0,sexta-feira,14.09,76.23,100.0,10.74
